Trained On,Tested Against,Num Stpes,WALKING,U-STAIRS,D-STAIRS,SITTING,STANDING,LAYING
fake,real,10000,0.0,1.0,0.0,0.2980132450331126,0.9938271604938271,1.0
fake,fake,10000,1.0,1.0,1.0,0.9728813559322034,0.9934640522875817,1.0
real,real,10000,0.9615384615384616,0.993103448275862,0.967741935483871,0.927536231884058,0.9936708860759493,1.0
real,fake,10000,0.7324414715719063,0.8223684210526315,0.9003436426116839,0.906832298136646,0.9192982456140351,1.0
fake,real,10000,0.967948717948718,0.896551724137931,0.7741935483870968,1.0,0.9936708860759493,1.0
fake,fake,10000,0.959866220735786,0.930921052631579,0.8934707903780069,0.9875776397515528,0.9894736842105263,1.0
real,real,10000,0.9806451612903225,0.9635036496350365,0.9781021897810219,0.9801324503311258,0.9806451612903225,1.0
real,fake,10000,0.8099688473520249,0.7335526315789473,0.8957654723127035,0.9558823529411765,0.9033333333333333,1.0
fake,real,10000,0.967741935483871,0.9416058394160584,0.8394160583941606,0.9735099337748344,1.0,1.0
fake,fake,10000,0.9501557632398754,0.944078947368421,0.9283387622149837,0.9779411764705882,0.9833333333333333,1.0
real,real,10000,1.0,0.9655172413793104,1.0,0.9856115107913669,0.9671052631578947,1.0
real,fake,10000,0.8873239436619719,0.05460750853242321,0.9695945945945946,0.9574468085106383,0.8225255972696246,1.0
fake,real,10000,0.9866666666666667,0.25517241379310346,0.9477611940298507,0.9424460431654677,0.993421052631579,1.0
fake,fake,10000,0.9894366197183099,0.9726962457337884,0.9864864864864865,0.9726443768996961,0.9795221843003413,1.0
real,real,10000,0.9015151515151515,0.9083969465648855,0.8913043478260869,0.957983193277311,0.9672131147540983,1.0
real,fake,10000,0.5570032573289903,0.49174917491749176,0.6855123674911661,0.7875816993464052,0.49333333333333335,0.9933554817275747
fake,real,10000,0.9696969696969697,0.9618320610687023,0.8804347826086957,0.907563025210084,1.0,1.0
